,0
15320,0.0025312441866844893
15321,0.0027128765359520912
15322,0.0030015669763088226
15323,0.0031531183049082756
15324,0.0030077893752604723
15325,0.0027593723498284817
15326,0.00255288602784276
15327,0.002503260038793087
15328,0.002594206715002656
15329,0.0027367945294827223
15330,0.0028404518961906433
15331,0.0028429501689970493
15332,0.002769947052001953
15333,0.0026484746485948563
15334,0.002545754425227642
15335,0.0024883178994059563
15336,0.002484391676262021
15337,0.0025222867261618376
15338,0.0025813966058194637
15339,0.0026505340356379747
15340,0.002709931693971157
15341,0.002766100689768791
15342,0.0028055033180862665
15343,0.0028437639120966196
15344,0.0028610946610569954
15345,0.002887596609070897
15346,0.0028981585055589676
15347,0.0029271289240568876
15348,0.0029510371387004852
15349,0.003001071512699127
15350,0.0030451633501797915
15351,0.0031203797552734613
15352,0.003180192317813635
15353,0.0032767700031399727
15354,0.0033471970818936825
15355,0.003454633755609393
15356,0.0034944789949804544
15357,0.003559430129826069
15358,0.0035310499370098114
15359,0.003509131260216236
15360,0.003372450824826956
15361,0.0032394463196396828
15362,0.0030456967651844025
15363,0.002872075419872999
15364,0.002701153513044119
15365,0.0025761777069419622
15366,0.0025005931966006756
15367,0.002481012372300029
15368,0.002506973221898079
15369,0.00256119342520833
15370,0.0026256260462105274
15371,0.002676074393093586
15372,0.0027097659185528755
15373,0.002709230873733759
15374,0.0026939590461552143
15375,0.0026578670367598534
15376,0.002619379898533225
15377,0.0025769704952836037
15378,0.00254136323928833
15379,0.0025119315832853317
15380,0.0024921968579292297
15381,0.002481101779267192
15382,0.002477001864463091
15383,0.002477754605934024
15384,0.002482330659404397
15385,0.0024898150004446507
15386,0.002499018330127001
15387,0.0025107674300670624
15388,0.002525406889617443
15389,0.0025453357957303524
15390,0.002571230987086892
15391,0.002609568415209651
15392,0.002660627942532301
15393,0.002740447409451008
15394,0.0028515858575701714
15395,0.0030329457949846983
15396,0.0032808848191052675
15397,0.0036868746392428875
15398,0.004168103449046612
15399,0.004957535304129124
15400,0.005667582619935274
15401,0.006751633249223232
15402,0.007047036662697792
15403,0.00740191712975502
15404,0.006214924622327089
15405,0.004957736469805241
15406,0.003344663418829441
15407,0.0025600369554013014
15408,0.0028366942424327135
15409,0.0036057806573808193
15410,0.004055705852806568
15411,0.0035925935953855515
15412,0.0028981463983654976
15413,0.0025423162151128054
15414,0.0027617625892162323
15415,0.0032280029263347387
15416,0.0034409607760608196
15417,0.003387187607586384
15418,0.0030235303565859795
15419,0.002696058712899685
15420,0.0025156312622129917
15421,0.0025287382304668427
15422,0.002677053678780794
15423,0.0028593323659151793
15424,0.0030090082436800003
15425,0.0030418988317251205
15426,0.003010714892297983
15427,0.002888745628297329
15428,0.002758257556706667
15429,0.002624989254400134
15430,0.0025332067161798477
15431,0.0024865001905709505
15432,0.00248302286490798
15433,0.0025130528956651688
15434,0.0025622276589274406
15435,0.0026271757669746876
15436,0.0026921636890619993
15437,0.002767226193100214
15438,0.0028370963409543037
15439,0.0029256141278892756
15440,0.0029998011887073517
15441,0.0031077913008630276
15442,0.0031990348361432552
15443,0.003347105346620083
15444,0.0034769107587635517
15445,0.0036860299296677113
15446,0.003835329320281744
15447,0.00406934879720211
15448,0.004149283282458782
15449,0.004287860356271267
15450,0.004169072024524212
15451,0.004062177147716284
15452,0.0037039124872535467
15453,0.0033641192130744457
15454,0.002962797414511442
15455,0.0026706205680966377
15456,0.0025090528652071953
15457,0.002502765506505966
15458,0.0026118727400898933
15459,0.002758128335699439
15460,0.0028858687728643417
15461,0.002912930678576231
15462,0.002878153696656227
15463,0.00276257935911417
15464,0.0026448341086506844
15465,0.00254310155287385
15466,0.002491055056452751
15467,0.0024888161569833755
15468,0.0025236965157091618
15469,0.00257911067456007
15470,0.0026346170343458652
15471,0.0026898859068751335
15472,0.002724318765103817
15473,0.0027587697841227055
15474,0.0027714581228792667
15475,0.002791416132822633
15476,0.002789802383631468
15477,0.002802017144858837
15478,0.00279909186065197
15479,0.0028157527558505535
15480,0.002827287185937166
15481,0.002864637179300189
15482,0.0028979673516005278
15483,0.002963096834719181
15484,0.0030180620960891247
15485,0.0031174980103969574
15486,0.0031980620697140694
15487,0.00333860469982028
15488,0.0034418688155710697
15489,0.00361642031930387
15490,0.0037028812803328037
15491,0.003850780427455902
15492,0.0038247061893343925
15493,0.003828720422461629
15494,0.003641553223133087
15495,0.0034576854668557644
15496,0.0031519008334726095
15497,0.0028846021741628647
15498,0.002648908644914627
15499,0.0025172270834445953
15500,0.002490770537406206
15501,0.0025506936945021152
15502,0.002660284750163555
15503,0.002767541678622365
15504,0.002857946092262864
15505,0.0028855190612375736
15506,0.0028832568787038326
15507,0.002819112967699766
15508,0.002751331776380539
15509,0.002665990963578224
15510,0.002597292186692357
15511,0.0025403262116014957
15512,0.0025042956694960594
15513,0.002484249183908105
15514,0.002477094531059265
15515,0.0024797068908810616
15516,0.0024897162802517414
15517,0.0025067063979804516
15518,0.0025320067070424557
15519,0.002569738309830427
15520,0.0026221140287816525
15521,0.0027065270114690065
15522,0.0028218175284564495
15523,0.0030238768085837364
15524,0.0033079080749303102
15525,0.003820770652964711
15526,0.004468489903956652
15527,0.005640000570565462
15528,0.00677873007953167
15529,0.008684924803674221
15530,0.009370572865009308
15531,0.010296808555722237
15532,0.008276090025901794
15533,0.006124464794993401
15534,0.003477326827123761
15535,0.002574199577793479
15536,0.00351324281655252
15537,0.004685959778726101
15538,0.004864850081503391
15539,0.0035501900129020214
15540,0.0026526639703661203
15541,0.0029344912618398666
15542,0.003717395942658186
15543,0.004056887701153755
15544,0.003445630893111229
15545,0.0027627123054116964
15546,0.002548991236835718
15547,0.0028690199833363295
15548,0.00333809363655746
15549,0.003476997371762991
15550,0.0033241123892366886
15551,0.0029288865625858307
15552,0.0026108762249350548
15553,0.0024926906917244196
15554,0.0025811796076595783
15555,0.00278951833024621
15556,0.002991595771163702
15557,0.0031584470998495817
15558,0.0031901965849101543
15559,0.0031768602784723043
15560,0.0030654259026050568
15561,0.002953359391540289
15562,0.0028166943229734898
15563,0.0027056499384343624
15564,0.0026088228914886713
15565,0.00254252552986145
15566,0.0024996609427034855
15567,0.0024798938538879156
15568,0.002475043758749962
15569,0.0024814032949507236
15570,0.0024981123860925436
15571,0.0025237426161766052
15572,0.002559192478656769
15573,0.0026046603452414274
15574,0.0026693858671933413
15575,0.002755271503701806
15576,0.002888265997171402
15577,0.003067299025133252
15578,0.0033575911074876785
15579,0.003728163428604603
15580,0.0043255966156721115
15581,0.0049786255694925785
15582,0.005974435247480869
15583,0.006651670206338167
15584,0.007532870396971703
15585,0.007241812534630299
15586,0.006746564991772175
15587,0.00507423747330904
15588,0.003602887038141489
15589,0.0026340996846556664
15590,0.0026487563736736774
15591,0.0033508152700960636
15592,0.003934188280254602
15593,0.003968086093664169
15594,0.003297358751296997
15595,0.0026836064644157887
15596,0.0025500424671918154
15597,0.0028822124004364014
15598,0.0032917179632931948
15599,0.0033428282476961613
15600,0.003113667480647564
15601,0.0027410180773586035
15602,0.0025272774510085583
15603,0.0025497102178633213
15604,0.0027300617657601833
15605,0.0029304828494787216
15606,0.003009348176419735
15607,0.002978276228532195
15608,0.00282838917337358
15609,0.0026662808377295732
15610,0.002537772059440613
15611,0.0024849637411534786
15612,0.0025048148818314075
15613,0.0025707720778882504
15614,0.002653619972988963
15615,0.002719301264733076
15616,0.0027675903402268887
15617,0.0027746842242777348
15618,0.002766935620456934
15619,0.0027334841433912516
15620,0.002698657102882862
15621,0.0026537617668509483
15622,0.0026157647371292114
15623,0.0025796927511692047
15624,0.0025530378334224224
15625,0.002531951293349266
15626,0.00251842406578362
15627,0.002509729005396366
15628,0.0025050491094589233
15629,0.002503166440874338
15630,0.002504031639546156
15631,0.0025069338735193014
15632,0.0025146377738565207
15633,0.002527899108827114
15634,0.002550251316279173
15635,0.0025846241042017937
15636,0.0026403835508972406
15637,0.0027212391141802073
15638,0.002857265993952751
15639,0.003061726689338684
15640,0.0034085733350366354
15641,0.0038881655782461166
15642,0.004686945118010044
15643,0.005595427006483078
15644,0.007015983574092388
15645,0.007926220074295998
15646,0.009117968380451202
15647,0.00843818299472332
15648,0.007531370036303997
15649,0.0050876508466899395
15650,0.003268961561843753
15651,0.0025256068911403418
15652,0.0031370329670608044
15653,0.004170067608356476
15654,0.004176204092800617
15655,0.003416423685848713
15656,0.0026408713310956955
15657,0.002717194613069296
15658,0.0033259340561926365
15659,0.0035661719739437103
15660,0.003291104454547167
15661,0.0027472865767776966
15662,0.00252131512388587
15663,0.002705920021981001
15664,0.0030356692150235176
15665,0.0032600509002804756
15666,0.003164874855428934
15667,0.0029245016630738974
15668,0.002650410868227482
15669,0.002502105664461851
15670,0.0025133127346634865
15671,0.0026364082004874945
15672,0.002789972350001335
15673,0.002881311345845461
15674,0.002903922228142619
15675,0.0028317063115537167
15676,0.0027277390472590923
15677,0.002610221039503813
15678,0.0025252848863601685
15679,0.0024819611571729183
15680,0.002480572322383523
15681,0.0025101029314100742
15682,0.002557213418185711
15683,0.0026167351752519608
15684,0.0026776876766234636
15685,0.002744038589298725
15686,0.0027997042052447796
15687,0.002864488633349538
15688,0.002921684645116329
15689,0.0029997078236192465
15690,0.0030727842822670937
15691,0.0031826074700802565
15692,0.003275822149589658
15693,0.0034186402335762978
15694,0.0035194193478673697
15695,0.0036732712760567665
15696,0.0037384741008281708
15697,0.0038396401796489954
15698,0.003789295442402363
15699,0.0037406112533062696
15700,0.0035301493480801582
15701,0.0033206818625330925
15702,0.003026984166353941
15703,0.0027821031399071217
15704,0.0025882404297590256
15705,0.002492760308086872
15706,0.0024927209597080946
15707,0.0025636267382651567
15708,0.0026684999465942383
15709,0.002753397449851036
15710,0.002807960845530033
15711,0.0027978005819022655
15712,0.0027553390245884657
15713,0.00267245015129447
15714,0.0025947229005396366
15715,0.002528269775211811
15716,0.0024894694797694683
15717,0.0024775108322501183
15718,0.0024878489784896374
15719,0.002514421474188566
15720,0.002547664102166891
15721,0.002585581038147211
15722,0.0026201484724879265
15723,0.002659258898347616
15724,0.0026924428530037403
15725,0.0027330503799021244
15726,0.0027630343101918697
15727,0.0028078253380954266
15728,0.002843137364834547
15729,0.00290578231215477
15730,0.002963847480714321
15731,0.0030647623352706432
15732,0.003154893172904849
15733,0.0033039450645446777
15734,0.003422350622713566
15735,0.0036141923628747463
15736,0.0037344107404351234
15737,0.003926899749785662
15738,0.003962398506700993
15739,0.004038993269205093
15740,0.0038814451545476913
15741,0.003725980641320348
15742,0.0033915680833160877
15743,0.003077850444242358
15744,0.002767676953226328
15745,0.0025637494400143623
15746,0.0024862915743142366
15747,0.002529510762542486
15748,0.0026480096857994795
15749,0.0027735214680433273
15750,0.002873700810596347
15751,0.002892295364290476
15752,0.0028643079567700624
15753,0.0027705985121428967
15754,0.0026719621382653713
15755,0.0025764023885130882
15756,0.0025120899081230164
15757,0.0024817611556500196
15758,0.0024831327609717846
15759,0.0025070938281714916
15760,0.002544018439948559
15761,0.0025918534956872463
15762,0.002642663661390543
15763,0.0027039770502597094
15764,0.0027603614144027233
15765,0.0028404835611581802
15766,0.0029227754566818476
15767,0.0030560954473912716
15768,0.003199887927621603
15769,0.0034383221063762903
15770,0.003679889254271984
15771,0.004077123012393713
15772,0.004411332309246063
15773,0.004943914245814085
15774,0.005213775672018528
15775,0.005625211168080568
15776,0.005431191995739937
15777,0.005227678455412388
15778,0.004364456981420517
15779,0.0035333121195435524
15780,0.00278911623172462
15781,0.0025083301588892937
15782,0.002696976764127612
15783,0.003108101664111018
15784,0.0034513098653405905
15785,0.0034242046531289816
15786,0.0031744311563670635
15787,0.0027967114001512527
15788,0.0025510056875646114
15789,0.0025198962539434433
15790,0.002662680111825466
15791,0.0028628939762711525
15792,0.0029824525117874146
15793,0.0030093900859355927
15794,0.002902853535488248
15795,0.0027676564641296864
15796,0.002626779954880476
15797,0.002529393881559372
15798,0.0024830761831253767
15799,0.002484081545844674
15800,0.0025199728552252054
15801,0.002578466199338436
15802,0.00265173870138824
15803,0.0027272747829556465
15804,0.0028194400947541
15805,0.0029124452266842127
15806,0.0030445940792560577
15807,0.0031911698170006275
15808,0.0034233855549246073
15809,0.0036780862137675285
15810,0.004094691015779972
15811,0.004503692965954542
15812,0.005165447480976582
15813,0.005634881090372801
15814,0.006352399941533804
15815,0.006404047831892967
15816,0.006475175730884075
15817,0.005540314130485058
15818,0.004540537483990192
15819,0.003314419649541378
15820,0.0026044934056699276
15821,0.0025810301303863525
15822,0.0030639534816145897
15823,0.0036091445945203304
15824,0.0036887493915855885
15825,0.0034006480127573013
15826,0.0028722528368234634
15827,0.0025495458394289017
15828,0.0025754510425031185
15829,0.002834956394508481
15830,0.0030947888735681772
15831,0.00312699843198061
15832,0.0029880250804126263
15833,0.0027396471705287695
15834,0.0025533288717269897
15835,0.0024958106223493814
15836,0.0025609282311052084
15837,0.0026876842603087425
15838,0.0027989153750240803
15839,0.002868468640372157
15840,0.002853075275197625
15841,0.0028043780475854874
15842,0.0027136027347296476
15843,0.0026293552946299314
15844,0.0025539379566907883
15845,0.0025048786774277687
15846,0.002479544607922435
15847,0.002475249581038952
15848,0.0024863937869668007
15849,0.002507451456040144
15850,0.0025412640534341335
15851,0.002586404327303171
15852,0.0026490017771720886
15853,0.0027265329845249653
15854,0.0028429185040295124
15855,0.00299710500985384
15856,0.0032472785096615553
15857,0.0035802738275378942
15858,0.004136665258556604
15859,0.004789427854120731
15860,0.005852832458913326
15861,0.006741540506482124
15862,0.008052008226513863
15863,0.008236205205321312
15864,0.00833360105752945
15865,0.006618288345634937
15866,0.004881822504103184
15867,0.0031439950689673424
15868,0.0025202755350619555
15869,0.003034000750631094
15870,0.003902151482179761
15871,0.004357119556516409
15872,0.003766529494896531
15873,0.0029521402902901173
15874,0.0025424661580473185
15875,0.002808057703077793
15876,0.003329942002892494
15877,0.0034801929723471403
15878,0.0032308141235262156
15879,0.002763592405244708
15880,0.002523907693102956
15881,0.002622517291456461
15882,0.0028862464241683483
15883,0.003092294093221426
15884,0.0030559170991182327
15885,0.00288261822424829
15886,0.002653119619935751
15887,0.0025115860626101494
15888,0.002498101908713579
15889,0.0025846315547823906
15890,0.0027091214433312416
15891,0.0027996553108096123
15892,0.002841487992554903
15893,0.002809555735439062
15894,0.002746396465227008
15895,0.002659199060872197
15896,0.0025822585448622704
15897,0.002521247137337923
15898,0.0024855046067386866
15899,0.0024722088128328323
15900,0.00247729429975152
15901,0.0024955281987786293
15902,0.00252445787191391
15903,0.0025636248756200075
15904,0.0026093474589288235
15905,0.0026692310348153114
15906,0.0027422842103987932
15907,0.002848817501217127
15908,0.00298396241851151
15909,0.003193408017978072
15910,0.0034552188590168953
15911,0.0038713382091373205
15912,0.004345802590250969
15913,0.00507729547098279
15914,0.0057190158404409885
15915,0.006614582613110542
15916,0.006886223331093788
15917,0.00710873119533062
15918,0.006207919679582119
15919,0.005153807811439037
15920,0.0037022221367806196
15921,0.002744196681305766
15922,0.0025202769320458174
15923,0.002957036718726158
15924,0.00359644228592515
15925,0.0038126157596707344
15926,0.003578794887289405
15927,0.00298240571282804
15928,0.002568916417658329
15929,0.002557976869866252
15930,0.002846475224941969
15931,0.0031487243250012398
15932,0.0031846086494624615
15933,0.003009478095918894
15934,0.002713722176849842
15935,0.0025253244675695896
15936,0.0025166026316583157
15937,0.0026428198907524347
15938,0.002798869740217924
15939,0.002873646095395088
15940,0.0028555449098348618
15941,0.0027435943484306335
15942,0.0026164408773183823
15943,0.002517867833375931
15944,0.0024802854750305414
15945,0.0025007054209709167
15946,0.002555179176852107
15947,0.0026191091164946556
15948,0.0026652503293007612
15949,0.002694434951990843
15950,0.002693318761885166
15951,0.002679397352039814
15952,0.0026480713859200478
15953,0.0026163836009800434
15954,0.0025804778560996056
15955,0.0025517940521240234
15956,0.002527807606384158
15957,0.0025108822155743837
15958,0.0024990809615701437
15959,0.0024915114045143127
15960,0.0024857386015355587
15961,0.0024822766426950693
15962,0.0024800265673547983
15963,0.0024798610247671604
15964,0.002480246126651764
15965,0.0024824258871376514
15966,0.002485968405380845
15967,0.002492576837539673
15968,0.00250321626663208
15969,0.0025207065045833588
15970,0.0025486918166279793
15971,0.0025957850739359856
15972,0.0026727670338004827
15973,0.00280454708263278
15974,0.0030108296778053045
15975,0.003368253819644451
15976,0.00388895021751523
15977,0.004784238990396261
15978,0.005871410947293043
15979,0.00764300674200058
15980,0.008968442678451538
15981,0.010759063065052032
15982,0.010089145973324776
15983,0.008939661085605621
15984,0.00564701110124588
15985,0.003218903671950102
15986,0.0025826715864241123
15987,0.0037409919314086437
15988,0.005135937128216028
15989,0.00478996429592371
15990,0.003516643773764372
15991,0.0026049488224089146
15992,0.0030136220157146454
15993,0.0039133550599217415
15994,0.003925345838069916
15995,0.0032465183176100254
15996,0.0026144697330892086
15997,0.002705441787838936
15998,0.003229746362194419
15999,0.003473232965916395
16000,0.0032846094109117985
16001,0.0028049969114363194
16002,0.0025239023379981518
16003,0.002588629489764571
16004,0.0028504417277872562
16005,0.003073792438954115
16006,0.0030615730211138725
16007,0.002893383614718914
16008,0.002657834440469742
16009,0.0025079769548028708
16010,0.002488476689904928
16011,0.0025719101540744305
16012,0.002696023788303137
16013,0.0027967249043285847
16014,0.0028525409288704395
16015,0.0028346155304461718
16016,0.0027826172299683094
16017,0.0026983250863850117
16018,0.0026196185499429703
16019,0.0025518275797367096
16020,0.0025054356083273888
16021,0.0024788230657577515
16022,0.002469307277351618
16023,0.0024725680705159903
16024,0.0024852186907082796
16025,0.0025048349052667618
16026,0.002530602039769292
16027,0.0025627987924963236
16028,0.002600745763629675
16029,0.002649940550327301
16030,0.00270798709243536
16031,0.002789560006931424
16032,0.0028897193260490894
16033,0.003037160960957408
16034,0.0032127525191754103
16035,0.0034719062969088554
16036,0.0037512248381972313
16037,0.00415334478020668
16038,0.004501353017985821
16039,0.004965502768754959
16040,0.0051810722798109055
16041,0.0053986962884664536
16042,0.0051550669595599174
16043,0.004803068935871124
16044,0.004069560673087835
16045,0.003378794062882662
16046,0.0027814903296530247
16047,0.002502136630937457
16048,0.002556593157351017
16049,0.002827179152518511
16050,0.0031257150694727898
16051,0.003236678894609213
16052,0.0031556286849081516
16053,0.0028991003055125475
16054,0.0026449267752468586
16055,0.002500286791473627
16056,0.0025119474157691
16057,0.0026316531002521515
16058,0.002763031981885433
16059,0.002838592045009136
16060,0.0028118800837546587
16061,0.002724994905292988
16062,0.002611864358186722
16063,0.0025231277104467154
16064,0.0024815117940306664
16065,0.0024888874031603336
16066,0.0025304066948592663
16067,0.0025824131444096565
16068,0.0026283087208867073
16069,0.0026482834946364164
16070,0.0026486627757549286
16071,0.002622763393446803
16072,0.0025908518582582474
16073,0.002553878352046013
16074,0.0025233582127839327
16075,0.002498087240383029
16076,0.0024820680264383554
16077,0.002472830004990101
16078,0.002469737082719803
16079,0.002471301704645157
16080,0.0024759953375905752
16081,0.0024835290387272835
16082,0.0024935011751949787
16083,0.002507410477846861
16084,0.002525104908272624
16085,0.002550298348069191
16086,0.0025862855836749077
16087,0.0026380554772913456
16088,0.0027051290962845087
16089,0.0028084299992769957
16090,0.0029529305174946785
16091,0.0031834770925343037
16092,0.0034885394852608442
16093,0.0039805034175515175
16094,0.004572468344122171
16095,0.005504148080945015
16096,0.006388635840266943
16097,0.007650099694728851
16098,0.008144138380885124
16099,0.008561331778764725
16100,0.007292262278497219
16101,0.0057593658566474915
16102,0.003808219451457262
16103,0.0026602549478411674
16104,0.002635733224451542
16105,0.003422449342906475
16106,0.00424840347841382
16107,0.004239615984261036
16108,0.0036421383265405893
16109,0.002832849510014057
16110,0.0025225337594747543
16111,0.0027981847524642944
16112,0.003252120455726981
16113,0.003477293998003006
16114,0.0032217432744801044
16115,0.0028164535760879517
16116,0.0025393967516720295
16117,0.0025696365628391504
16118,0.0028006327338516712
16119,0.0029859726782888174
16120,0.0030106063932180405
16121,0.00284116854891181
16122,0.0026365125086158514
16123,0.0025067299138754606
16124,0.002504602074623108
16125,0.0025958246551454067
16126,0.002700130920857191
16127,0.002760466653853655
16128,0.002742511685937643
16129,0.002677720971405506
16130,0.002590634161606431
16131,0.0025195092894136906
16132,0.0024793536867946386
16133,0.0024748104624450207
16134,0.0024977228604257107
16135,0.002535233972594142
16136,0.0025804864708334208
16137,0.0026213147211819887
16138,0.002664872445166111
16139,0.0026988256722688675
16140,0.002737568225711584
16141,0.002772505860775709
16142,0.002819092944264412
16143,0.0028578888159245253
16144,0.0029195307288318872
16145,0.0029802382923662663
16146,0.0030774110928177834
16147,0.003171812277287245
16148,0.0033204411156475544
16149,0.0034502679482102394
16150,0.0036463174037635326
16151,0.003773305332288146
16152,0.0039560929872095585
16153,0.0039924816228449345
16154,0.004047421272844076
16155,0.0038928401190787554
16156,0.0037265289574861526
16157,0.003398797009140253
16158,0.0030873045325279236
16159,0.0027740267105400562
16160,0.0025652169715613127
16161,0.0024815090000629425
16162,0.0025141476653516293
16163,0.002620602957904339
16164,0.0027380445972085
16165,0.002831126097589731
16166,0.0028547514230012894
16167,0.002830264624208212
16168,0.00274562556296587
16169,0.002651994349434972
16170,0.0025622579269111156
16171,0.0025022292975336313
16172,0.0024756486527621746
16173,0.0024800747632980347
16174,0.0025077173486351967
16175,0.0025457628071308136
16176,0.0025885470677167177
16177,0.0026250495575368404
16178,0.002660084515810013
16179,0.0026832162402570248
16180,0.0027065114118158817
16181,0.002715690527111292
16182,0.0027302042581140995
16183,0.002733879256993532
16184,0.0027511348016560078
16185,0.0027653691358864307
16186,0.002800196874886751
16187,0.0028328720945864916
16188,0.002893392462283373
16189,0.0029527524020522833
16190,0.003050517989322543
16191,0.003137610387057066
16192,0.0032757227309048176
16193,0.0033860572148114443
16194,0.0035598608665168285
16195,0.003664368763566017
16196,0.003830605885013938
16197,0.0038719680160284042
16198,0.003946892451494932
16199,0.0038355975411832333
16200,0.0037191270384937525
16201,0.003436039201915264
16202,0.003156835213303566
16203,0.00284658488817513
16204,0.0026200423017144203
16205,0.0024973340332508087
16206,0.0024896161630749702
16207,0.002566963667050004
16208,0.0026815126184374094
16209,0.002797164022922516
16210,0.0028625261038541794
16211,0.0028876326978206635
16212,0.002841535024344921
16213,0.002773804822936654
16214,0.002679096534848213
16215,0.0025963149964809418
16216,0.0025293007493019104
16217,0.0024891679640859365
16218,0.002473701722919941
16219,0.0024783876724541187
16220,0.0024974499829113483
16221,0.0025251945480704308
16222,0.0025598430074751377
16223,0.0025982754305005074
16224,0.0026460823137313128
16225,0.0026957523077726364
16226,0.002768024103716016
16227,0.002854700665920973
16228,0.0029918099753558636
16229,0.003157041734084487
16230,0.0034271671902388334
16231,0.0037303853314369917
16232,0.004235633183270693
16233,0.004716880619525909
16234,0.005498777609318495
16235,0.005961393006145954
16236,0.006663416512310505
16237,0.00646639708429575
16238,0.006235016509890556
16239,0.0050048502162098885
16240,0.003848689841106534
16241,0.002826644806191325
16242,0.0025119532365351915
16243,0.0028672111220657825
16244,0.0034314680378884077
16245,0.0037779873237013817
16246,0.003507422748953104
16247,0.0030171554535627365
16248,0.0025988456327468157
16249,0.0025434803683310747
16250,0.002786538563668728
16251,0.0030534390825778246
16252,0.0031750875059515238
16253,0.0030257063917815685
16254,0.0027933050878345966
16255,0.0025763078592717648
16256,0.0024883567821234465
16257,0.0025313899386674166
16258,0.002653302624821663
16259,0.00279649393633008
16260,0.0028949002735316753
16261,0.0029615950770676136
16262,0.0029551940970122814
16263,0.002932815346866846
16264,0.0028683615382760763
16265,0.0028107259422540665
16266,0.0027401032857596874
16267,0.0026861606165766716
16268,0.0026377919130027294
16269,0.002605205401778221
16270,0.002580879256129265
16271,0.002567616757005453
16272,0.002561710076406598
16273,0.0025644879788160324
16274,0.0025711709167808294
16275,0.0025896928273141384
16276,0.002618917729705572
16277,0.0026712818071246147
16278,0.0027492684312164783
16279,0.002880887361243367
16280,0.0030723591335117817
16281,0.0033966938499361277
16282,0.003829607740044594
16283,0.004570036195218563
16284,0.005413911305367947
16285,0.006799003574997187
16286,0.007813265547156334
16287,0.009245553985238075
16288,0.008870037272572517
16289,0.008193358778953552
16290,0.005692622624337673
16291,0.0036225898656994104
16292,0.0025543682277202606
16293,0.0029845694079995155
16294,0.004142762161791325
16295,0.004549361765384674
16296,0.004035743419080973
16297,0.002963875187560916
16298,0.002561287023127079
16299,0.0030011453200131655
16300,0.0035659135319292545
16301,0.0036939410492777824
16302,0.0031753522343933582
16303,0.0026681507006287575
16304,0.002543865703046322
16305,0.002805422991514206
16306,0.003145966911688447
16307,0.003217085963115096
16308,0.0030603609047830105
16309,0.0027571278624236584
16310,0.0025391527451574802
16311,0.0024941954761743546
16312,0.0025999979116022587
16313,0.0027651546988636255
16314,0.0028832261450588703
16315,0.002926922170445323
16316,0.002866432536393404
16317,0.0027645346708595753
16318,0.0026420103386044502
16319,0.002545787487179041
16320,0.0024866259191185236
16321,0.002470009494572878
16322,0.002487682504579425
16323,0.002529826946556568
16324,0.0025912956334650517
16325,0.00266264658421278
16326,0.0027503904420882463
16327,0.0028469525277614594
16328,0.002973034977912903
16329,0.003101849928498268
16330,0.0032909181900322437
16331,0.003494629869237542
16332,0.0038044736720621586
16333,0.0041041080839931965
16334,0.004549695178866386
16335,0.004873530939221382
16336,0.005312832072377205
16337,0.005391484126448631
16338,0.0054484643042087555
16339,0.0049775587394833565
16340,0.00443639513105154
16341,0.003634626977145672
16342,0.002977911150082946
16343,0.0025630230084061623
16344,0.00250299833714962
16345,0.0027232691645622253
16346,0.00302851852029562
16347,0.0032410952262580395
16348,0.003201944287866354
16349,0.003002308076247573
16350,0.0027252379804849625
16351,0.002534137573093176
16352,0.0024909735657274723
16353,0.0025785714387893677
16354,0.002718580886721611
16355,0.0028139520436525345
16356,0.0028355405665934086
16357,0.002761461306363344
16358,0.0026550907641649246
16359,0.002552001504227519
16360,0.002490305108949542
16361,0.0024775201454758644
16362,0.0025052507407963276
16363,0.0025554075837135315
16364,0.0026043271645903587
16365,0.002644006395712495
16366,0.0026590987108647823
16367,0.0026600435376167297
16368,0.002640665043145418
16369,0.0026178122498095036
16370,0.0025858846493065357
16371,0.00255936523899436
16372,0.0025357170961797237
16373,0.002518952824175358
16374,0.0025064810179173946
16375,0.0024981924798339605
16376,0.002491640392690897
16377,0.002487819641828537
16378,0.0024850403424352407
16379,0.002484732074663043
16380,0.00248641986399889
16381,0.0024910960346460342
16382,0.00249877548776567
16383,0.0025115872267633677
16384,0.002531883306801319
16385,0.0025651021860539913
16386,0.0026173084042966366
16387,0.002705400111153722
16388,0.0028435527347028255
16389,0.0030813454650342464
16390,0.0034361323341727257
16391,0.004055995959788561
16392,0.004882591310888529
16393,0.006295748054981232
16394,0.007692032493650913
16395,0.009828317910432816
16396,0.010190445929765701
16397,0.010329251177608967
16398,0.007381962612271309
16399,0.00463834498077631
16400,0.002722268458455801
16401,0.0028800340369343758
16402,0.004346631467342377
16403,0.005006765015423298
16404,0.00441339798271656
16405,0.0030124292243272066
16406,0.002617840189486742
16407,0.0033271517604589462
16408,0.003943276591598988
16409,0.0038481664378196
16410,0.003028317354619503
16411,0.002550307661294937
16412,0.0027257867623120546
16413,0.003194183576852083
16414,0.003491160925477743
16415,0.0032545968424528837
16416,0.0028557535260915756
16417,0.0025443141348659992
16418,0.002526804804801941
16419,0.0027336510829627514
16420,0.0029571247287094593
16421,0.0030621939804404974
16422,0.0029538345988839865
16423,0.002763954922556877
16424,0.002574017271399498
16425,0.0024800854735076427
16426,0.0024953880347311497
16427,0.0025845039635896683
16428,0.0027002289425581694
16429,0.002786411438137293
16430,0.0028469832614064217
16431,0.002843093127012253
16432,0.0028224564157426357
16433,0.0027630431577563286
16434,0.002706155413761735
16435,0.0026412897277623415
16436,0.002588370582088828
